n,# test_cases,ave_time(entire),ave_time(prepare)
1,81,0.00955662609618387,6.243535030035325e-05
2,81,0.01055256422655082,9.325698569968895e-05
3,81,0.011530039928577564,0.00012048968562373407
4,81,0.012947368474654209,0.0001453695473847566
5,81,0.013847161222387244,0.000168550161667812
6,81,0.015226992265677747,0.0001941922270221475
