n,# test_cases,ave_time(entire),ave_time(prepare)
1,162,0.01847611783463278,2.2575443173632208e-05
2,324,0.0405456648932563,7.72486498326431e-05
3,648,0.08804523856551559,0.00021025516368724682
4,1296,0.18856449583430349,0.0005037172341052396
5,2592,0.4020027181248606,0.0011633037049093363
6,5184,0.858664150444078,0.0026386353704664443
