n,# test_cases,ave_time(entire),ave_time(prepare)
1,162,0.016711002220342188,2.2065492323887204e-05
2,324,0.036883436750482626,7.545521229873469e-05
3,648,0.08019948859273651,0.00020366671644611126
4,1296,0.1763477185626089,0.000504260445818489
5,2592,0.37740553117092746,0.001167087643234818
6,5184,0.8102271437644959,0.0026605148374298474
