n,# test_cases,ave_time(entire),ave_time(prepare)
1,25,0.0076548924446105965,5.448341369628906e-05
2,25,0.008922235488891601,7.827663421630859e-05
3,25,0.010186532020568847,9.845304489135742e-05
4,25,0.011784852504730225,0.00011896419525146485
5,25,0.014273311138153078,0.00013866662979125977
6,25,0.018906915187835695,0.00016038656234741212
