n,# test_cases,ave_time(entire),ave_time(prepare)
1,50,0.011625089168548585,2.215003967285156e-05
2,100,0.02569893789291382,7.592487335205078e-05
3,200,0.056932240962982175,0.00020647525787353518
4,400,0.12359637451171875,0.0005081658363342285
5,800,0.2667723650932312,0.0011952524185180663
6,1600,0.5602710447311401,0.0026896390914916994
