n,# test_cases,ave_time(entire),ave_time(prepare)
1,25,0.007431066513061524,5.387449264526367e-05
2,25,0.008610185146331788,7.725906372070313e-05
3,25,0.009940164566040039,9.762144088745117e-05
4,25,0.011694148063659668,0.00012096357345581055
5,25,0.014214461803436279,0.00013942766189575196
6,25,0.01891918182373047,0.00016185379028320313
