test_suite,mixed_pre_mode,# test_cases,# faults
T0,250,0.2506
T1,250,0.2754
T2,250,0.3128
T3,250,0.3252
T4,125,0.148
T5,125,0.3668
T6,125,0.5452
T7,125,0.6064
