test_suite,mixed_pre_mode,# test_cases,# faults
T0,50,0.508
T1,50,0.633
T2,50,0.65
T3,50,0.649
T4,25,0.5
T5,25,0.506
T6,25,0.49400000000000005
T7,25,0.49400000000000005
