n,# test_cases,ave_time(entire),ave_time(prepare)
1,10,0.011220660209655762,0.0001154613494873047
2,20,0.02612964868545532,0.0002800321578979492
3,40,0.0541726541519165,0.0006433749198913574
4,80,0.14424670457839966,0.0014750933647155761
5,160,0.3253350281715393,0.0031476497650146486
6,320,1.5307919025421142,0.007356607913970947
