n,# test_cases,ave_time(entire),ave_time(prepare)
1,5,0.008774645328521728,5.393266677856445e-05
2,5,0.012812433242797853,7.842779159545898e-05
3,5,0.017199771404266356,0.00010144948959350587
4,5,0.05984022378921509,0.00012770652770996093
5,5,0.3963479828834534,0.00016010284423828125
6,5,32.684365541934966,0.0001781916618347168
