n,# test_cases,ave_time(entire),ave_time(prepare)
1,10,0.011364657878875733,0.00011563301086425781
2,20,0.025740644931793212,0.00027963399887084964
3,40,0.054686625003814694,0.0006557011604309082
4,80,0.14433994054794314,0.0014855122566223146
5,160,0.32793729305267333,0.003227498531341553
6,320,1.510667107105255,0.0075502943992614745
