n,# test_cases,ave_time(entire),ave_time(prepare)
1,5,0.009072959423065186,5.4469108581542964e-05
2,5,0.01291973352432251,8.007526397705078e-05
3,5,0.017248666286468504,0.00010317087173461914
4,5,0.05764087438583374,0.00012719392776489258
5,5,0.4005764651298523,0.00016161203384399415
6,5,33.49292018651962,0.0001685452461242676
