n,# test_cases,ave_time(entire),ave_time(prepare)
1,2,0.004791367053985596,6.277561187744141e-05
2,2,0.0061475813388824465,9.632110595703125e-05
3,2,0.0071394026279449465,0.0001215517520904541
4,2,0.00885428786277771,0.00014880895614624023
5,2,0.01162077784538269,0.00017472505569458008
6,2,0.016947901248931883,0.000196915864944458
