n,# test_cases,ave_time(entire),ave_time(prepare)
1,2,0.005098295211791992,6.456375122070313e-05
2,2,0.005793315172195434,9.788274765014649e-05
3,2,0.006779390573501587,0.00012355446815490723
4,2,0.008377766609191895,0.00015373826026916505
5,2,0.011294913291931153,0.00017473101615905762
6,2,0.015908533334732057,0.00019815564155578613
