n,# test_cases,ave_time(entire),ave_time(prepare)
1,2,0.004770511388778686,6.337761878967285e-05
2,2,0.00559120774269104,9.335875511169433e-05
3,2,0.0068636655807495115,0.00011962056159973145
4,2,0.008042532205581664,0.0001458883285522461
5,2,0.010697805881500244,0.0001720428466796875
6,2,0.015516847372055054,0.00019481778144836426
