n,# test_cases,ave_time(entire),ave_time(prepare)
1,2,0.004800230264663696,6.175637245178222e-05
2,2,0.005582541227340698,9.325742721557617e-05
3,2,0.006640291213989258,0.00012026429176330567
4,2,0.008188992738723755,0.0001473069190979004
5,2,0.01082497239112854,0.00017330646514892578
6,2,0.015680485963821413,0.00019283294677734374
