n,# test_cases,ave_time(entire),ave_time(prepare)
1,2,0.005853772163391113,5.335211753845215e-05
2,2,0.00781174898147583,7.867217063903809e-05
3,2,0.009528785943984985,0.00010070204734802246
4,2,0.013947230577468873,0.0001230955123901367
5,2,0.028898990154266356,0.0001441776752471924
6,2,0.08885911107063293,0.00015196800231933593
