n,# test_cases,ave_time(entire),ave_time(prepare)
1,2,0.006323856115341186,5.379319190979004e-05
2,2,0.0072918951511383055,7.804036140441894e-05
3,2,0.00924561619758606,0.0001004338264465332
4,2,0.013831508159637452,0.00012214183807373046
5,2,0.02830124497413635,0.00014498233795166016
6,2,0.08905486464500427,0.00014664530754089357
