n,# test_cases,ave_time(entire),ave_time(prepare)
1,2,0.004828029870986938,6.496310234069825e-05
2,2,0.005679774284362793,9.53376293182373e-05
3,2,0.006579506397247315,0.00011922717094421386
4,2,0.008152222633361817,0.00014628171920776366
5,2,0.010875976085662842,0.00017263293266296388
6,2,0.01566239595413208,0.0001952052116394043
