n,# test_cases,ave_time(entire),ave_time(prepare)
1,5,0.006253964900970459,6.464004516601563e-05
2,5,0.007707450389862061,9.748220443725586e-05
3,5,0.008383464813232423,0.00012418746948242187
4,5,0.011616497039794922,0.00014815092086791992
5,5,0.01668614625930786,0.00019024133682250978
6,5,0.10821551561355591,0.00024089097976684573
