shots,ave_time,faults
8,0.024773133659362793,0.059199999999999996
16,0.02447629203796387,0.0968
24,0.02517827777862549,0.13879999999999998
32,0.025423269653320313,0.1416
40,0.025452235794067385,0.16999999999999998
48,0.026427582931518555,0.2048
56,0.026420632934570316,0.21680000000000002
64,0.027080255126953123,0.22160000000000002
72,0.02711643829345703,0.2404
80,0.027347090530395506,0.27480000000000004
88,0.0279804931640625,0.28359999999999996
96,0.02828466091156006,0.3176
104,0.028831296157836916,0.298
112,0.029238140869140627,0.32480000000000003
120,0.029301082229614257,0.3356
128,0.03076230716705322,0.3472
136,0.03021084384918213,0.3536
144,0.030773778533935547,0.3588
152,0.030979162216186525,0.3664
160,0.031123149490356446,0.37320000000000003
168,0.03168930282592773,0.3796
176,0.0318156530380249,0.3936
184,0.03253440399169922,0.3916
192,0.032771782493591306,0.4004
200,0.03277400798797607,0.3944
208,0.033496926498413085,0.418
216,0.0335885440826416,0.404
224,0.03433274040222168,0.4324
232,0.03463405075073242,0.422
240,0.034806203079223635,0.43
248,0.035473419952392574,0.4424
256,0.03558305644989014,0.42400000000000004
264,0.03633480930328369,0.4384
272,0.0364645486831665,0.45039999999999997
280,0.03659279518127441,0.4476
288,0.03745446872711182,0.44880000000000003
296,0.0375811990737915,0.47240000000000004
304,0.03849642601013183,0.45999999999999996
312,0.03862634124755859,0.4648
320,0.038838307571411136,0.47240000000000004
328,0.03935211849212646,0.4692
336,0.04001670227050781,0.47119999999999995
344,0.040465618896484375,0.492
352,0.04075111083984375,0.47800000000000004
360,0.04065774574279785,0.4744
368,0.04169104595184327,0.49560000000000004
376,0.041709921073913574,0.4892
384,0.04241978721618652,0.49160000000000004
392,0.042860587882995606,0.48840000000000006
400,0.04306354637145996,0.508
408,0.04375854091644287,0.496
416,0.04392586669921875,0.504
424,0.04466167278289795,0.5115999999999999
432,0.044927272224426267,0.5044
440,0.0449625581741333,0.5016
448,0.04576444587707519,0.5035999999999999
456,0.04600855693817139,0.5012
464,0.046716359138488775,0.5107999999999999
472,0.046904003524780274,0.5104
480,0.047221068382263184,0.5144
488,0.047838797950744624,0.518
496,0.04814572029113769,0.5128
504,0.04876357440948486,0.5156
512,0.049030245208740234,0.5164
520,0.04922339572906494,0.5172
528,0.050025453948974605,0.5284
536,0.050280358123779303,0.534
544,0.05096777629852295,0.5352
552,0.05108345890045166,0.5252
560,0.05142832851409912,0.5284
568,0.05195008983612061,0.5276
576,0.05232153568267822,0.528
584,0.05290745067596435,0.5284
592,0.053261325263977054,0.5384
600,0.05355287494659424,0.5324
608,0.054317300796508795,0.5404
616,0.05444250869750976,0.5392
624,0.05510400047302246,0.5472
632,0.05537683086395264,0.544
640,0.056514025115966794,0.5408000000000001
648,0.05620727519989014,0.5476
656,0.056391009140014645,0.5508
664,0.05706469764709473,0.5388
672,0.05731188621520996,0.542
680,0.05747614116668701,0.5484
688,0.05825122146606445,0.5416000000000001
696,0.058531001281738285,0.5524
704,0.05924220581054688,0.5444
712,0.05941436862945557,0.5551999999999999
720,0.05971446762084961,0.5476
728,0.06039764862060547,0.5568
736,0.060645623588562014,0.5424
744,0.06114781723022461,0.5532
752,0.06151175956726074,0.5504
760,0.06156418266296386,0.5664
768,0.06233206691741944,0.5584
776,0.0624739086151123,0.55
784,0.06310958175659179,0.5544
792,0.06339788951873779,0.564
800,0.06374244384765625,0.5608
808,0.06438314285278321,0.5599999999999999
816,0.06466374740600586,0.5456000000000001
824,0.06530350551605225,0.5656
832,0.06556901969909668,0.5700000000000001
840,0.06575897541046143,0.5656
848,0.06661049575805664,0.5644
856,0.06689005641937255,0.5688
864,0.0674515209197998,0.5671999999999999
872,0.06770265388488769,0.5644
880,0.06797278957366944,0.5724
888,0.06857610263824462,0.5688
896,0.06877708549499512,0.5616
904,0.06944417266845702,0.5711999999999999
912,0.06989171848297118,0.5652
920,0.06994038505554198,0.5711999999999999
928,0.07057375602722168,0.5784
936,0.07068824844360352,0.576
944,0.07134044609069824,0.5676
952,0.07176852798461915,0.5776
960,0.07196699085235596,0.5736
968,0.07265508651733399,0.5668
976,0.07287483005523682,0.5768
984,0.07353382987976073,0.5732
992,0.07397018795013428,0.5756
1000,0.07414973793029786,0.5708
1008,0.07486680507659912,0.5772
1016,0.07523422546386718,0.5788
1024,0.07582793827056886,0.5904
