n,# test_cases,ave_time(entire),ave_time(prepare)
1,22,0.005291109193455089,4.764036698774858e-05
2,22,0.006395368684421886,6.989945064891469e-05
3,22,0.010316181724721735,9.272965517911044e-05
4,22,0.0263092349876057,0.00011337562040849166
5,22,0.22748775753107936,0.0001468669284473766
6,22,2.5338753971186554,0.00016894774003462358
