n,# test_cases,ave_time(entire),ave_time(prepare)
1,2,0.005562573671340942,5.307197570800781e-05
2,2,0.008071869611740112,7.79867172241211e-05
3,2,0.010076576471328735,9.981393814086914e-05
4,2,0.01509442925453186,0.0001214146614074707
5,2,0.029857540130615236,0.00014443397521972655
6,2,0.09253074526786804,0.0001498401165008545
