n,# test_cases,ave_time(entire),ave_time(prepare)
1,44,0.008890325372869318,2.1786039525812322e-05
2,88,0.021655972437425095,7.537278262051669e-05
3,176,0.05751965967091647,0.00020435073158957745
4,352,0.14089760238474064,0.0004933248866688122
5,704,0.3429577578197826,0.001161006905815818
6,1408,0.8117710958827626,0.002659673582423817
