test_suite,mixed_pre_mode,# test_cases,# faults
T0,10,0.31
T1,10,0.32
T2,10,0.32
T3,10,0.22000000000000003
T4,5,0.41
T5,5,0.41
T6,5,0.31
T7,5,0.42000000000000004
