n,# test_cases,ave_time(entire),ave_time(prepare)
1,25,0.007686640739440918,5.346345901489258e-05
2,25,0.008824469089508057,7.617664337158203e-05
3,25,0.010265180587768555,9.827041625976564e-05
4,25,0.011747692108154297,0.00011852455139160156
5,25,0.014380940437316895,0.00013979625701904296
6,25,0.01893548917770386,0.00016155195236206054
