n,# test_cases,ave_time(entire),ave_time(prepare)
1,50,0.011648346424102783,2.2331714630126952e-05
2,100,0.025678617000579836,7.736492156982422e-05
3,200,0.05713185930252075,0.00021057510375976563
4,400,0.1245418562889099,0.0005152564048767089
5,800,0.266467360496521,0.0011932573318481445
6,1600,0.5703456239700317,0.002703897476196289
