n,# test_cases,ave_time(entire),ave_time(prepare)
1,25,0.005913745880126954,6.377124786376953e-05
2,25,0.006409950733184814,9.507942199707032e-05
3,25,0.007222329616546631,0.00012147665023803712
4,25,0.008215854167938233,0.00014798450469970703
5,25,0.008784108638763426,0.0001713399887084961
6,25,0.009626211166381836,0.00019553995132446292
