n,# test_cases,ave_time(entire),ave_time(prepare)
1,25,0.0063321743011474614,6.401681900024413e-05
2,25,0.007117382049560547,9.532642364501954e-05
3,25,0.0078892183303833,0.00012399721145629883
4,25,0.00893940544128418,0.00014922571182250974
5,25,0.009535154819488526,0.00017620372772216797
6,25,0.010393484115600586,0.00020123291015624998
