n,# test_cases,ave_time(entire),ave_time(prepare)
1,81,0.010124437161433844,5.128015706568588e-05
2,81,0.012106143692393361,7.488506811636465e-05
3,81,0.013552404480215944,9.59337493519724e-05
4,81,0.017445722185535195,0.0001175559597250856
5,81,0.03012414169900211,0.00013663150646068433
6,81,0.09387198539427768,0.00017516789612946685
