n,# test_cases,ave_time(entire),ave_time(prepare)
1,81,0.010932254055399954,5.3053432040744355e-05
2,81,0.012725589157622539,7.960487295080114e-05
3,81,0.014622815008516666,0.00010346056502542379
4,81,0.018578862996748935,0.00012646589750125084
5,81,0.03190393889391864,0.00014920808650829175
6,81,0.0966781942932694,0.00019252903667497047
