n,# test_cases,ave_time(entire),ave_time(prepare)
1,81,0.008881276625174062,6.326554734029888e-05
2,81,0.009959450180147902,9.535815980699327e-05
3,81,0.01101416422996992,0.000123339229159885
4,81,0.012381165851781398,0.00014909167348602673
5,81,0.013469553729634227,0.00017537746900393638
6,81,0.014573016873112432,0.000198255056216393
