n,# test_cases,ave_time(entire),ave_time(prepare)
1,1,0.010345768928527833,9.522438049316406e-05
2,1,0.008016657829284669,0.00022977590560913086
3,1,0.008659875392913819,0.0
4,1,0.01437234878540039,0.0
5,1,0.016032326221466064,0.0002680659294128418
6,1,0.013863027095794678,0.0005127429962158203
