shots,ave_time,faults
8,0.19461971521377563,0.0375
16,0.19174551367759704,0.05
24,0.19271136522293092,0.0484375
32,0.19269794821739197,0.05546875
40,0.19372344613075257,0.0546875
48,0.1937505066394806,0.04296875
56,0.19432392716407776,0.05546875
64,0.19536390900611877,0.05078125
72,0.1944344162940979,0.04921875
80,0.19512895941734315,0.05390625
88,0.19507067799568176,0.04921875
96,0.19551245570182801,0.06875
104,0.19625163674354554,0.05078125
112,0.19667069911956786,0.03984375
120,0.1970946490764618,0.053125
128,0.19776036143302916,0.05078125
136,0.19915069937705993,0.04921875
144,0.19928670525550843,0.0421875
152,0.1996368408203125,0.05625
160,0.20060426592826844,0.0515625
168,0.20040920972824097,0.03828125
176,0.20018715858459474,0.05703125
184,0.2013815999031067,0.04765625
192,0.20283008813858033,0.05703125
200,0.20341560244560242,0.0484375
208,0.203841495513916,0.053125
216,0.20365254282951356,0.0484375
224,0.20421305298805237,0.05546875
232,0.20466033816337587,0.05
240,0.20394518375396728,0.0484375
248,0.2046463370323181,0.04765625
256,0.20472387671470643,0.0625
264,0.20561845302581788,0.05078125
272,0.2054871439933777,0.0515625
280,0.2058683753013611,0.0515625
288,0.20671128034591674,0.03984375
296,0.20697779059410096,0.05234375
304,0.207379949092865,0.04140625
312,0.20797820687294005,0.04921875
320,0.20781116485595702,0.05
328,0.20811410546302794,0.04375
336,0.20896584391593934,0.05390625
344,0.20935348868370057,0.04765625
352,0.21210535764694213,0.053125
360,0.21017717123031615,0.05078125
368,0.21058831214904786,0.05
376,0.21060606241226196,0.05546875
384,0.2110978841781616,0.04921875
392,0.2117379665374756,0.0453125
400,0.21183087825775146,0.05078125
408,0.21276825666427612,0.04609375
416,0.21316646337509154,0.04375
424,0.2136722683906555,0.0484375
432,0.21418185234069825,0.05234375
440,0.2142299234867096,0.05859375
448,0.2144469916820526,0.05078125
456,0.21735448837280275,0.03828125
464,0.21991800665855407,0.05703125
472,0.22001080513000487,0.0546875
480,0.21688385009765626,0.0546875
488,0.21536460518836975,0.04765625
496,0.2158952534198761,0.053125
504,0.2164734661579132,0.04765625
512,0.21643199324607848,0.046875
520,0.21885644793510436,0.053125
528,0.21699306964874268,0.0484375
536,0.21738135814666748,0.046875
544,0.21776373386383058,0.05625
552,0.21772977709770203,0.0421875
560,0.21821280121803283,0.06015625
568,0.21911681890487672,0.05234375
576,0.21959747076034547,0.04453125
584,0.2199634611606598,0.04296875
592,0.22002053260803223,0.05546875
600,0.22065252661705018,0.03828125
608,0.22065579891204834,0.05546875
616,0.2209157407283783,0.0640625
624,0.2219943344593048,0.04375
632,0.2244216740131378,0.04921875
640,0.22478973865509033,0.0703125
648,0.22501686215400696,0.0375
656,0.22506551146507264,0.04296875
664,0.22834162712097167,0.059375
672,0.22731494903564453,0.04765625
680,0.22827585339546203,0.0546875
688,0.2257814049720764,0.05078125
696,0.2253405213356018,0.04296875
704,0.2267004668712616,0.0421875
712,0.22617170810699463,0.059375
720,0.22611539363861083,0.04765625
728,0.22631424069404601,0.0515625
736,0.22659750580787658,0.04609375
744,0.2276575744152069,0.04921875
752,0.2282128930091858,0.0421875
760,0.22818494439125062,0.0484375
768,0.2295522630214691,0.0484375
776,0.23123378157615662,0.046875
784,0.2299324095249176,0.04375
792,0.2305734097957611,0.0578125
800,0.23081862926483154,0.05078125
808,0.23090360760688783,0.04453125
816,0.23124006390571594,0.046875
824,0.23190239667892457,0.04296875
832,0.23272905945777894,0.04140625
840,0.23336209654808043,0.05859375
848,0.23282927870750428,0.04765625
856,0.23333290219306946,0.05
864,0.2331108868122101,0.053125
872,0.23358048796653746,0.05
880,0.23450468182563783,0.04765625
888,0.23443727493286132,0.0578125
896,0.2355627238750458,0.03203125
904,0.2357644557952881,0.04765625
912,0.23598359227180482,0.05625
920,0.23622984886169435,0.0484375
928,0.23699048161506653,0.04921875
936,0.2371112287044525,0.0578125
944,0.2435823440551758,0.0515625
952,0.24401835203170777,0.05625
960,0.2441367030143738,0.05625
968,0.2430070459842682,0.05078125
976,0.23970367908477783,0.040625
984,0.23982319235801697,0.05078125
992,0.23997831344604492,0.04296875
1000,0.24014703035354615,0.05390625
1008,0.24094675183296205,0.0484375
1016,0.24071165919303894,0.05546875
1024,0.2415904402732849,0.04609375
