n,# test_cases,ave_time(entire),ave_time(prepare)
1,22,0.00528311621059071,4.7474015842784536e-05
2,22,0.006676014445044777,7.087913426485928e-05
3,22,0.010821748321706598,9.315122257579456e-05
4,22,0.027203906666148792,0.00011429732496088202
5,22,0.2398353246125308,0.00014657540754838423
6,22,2.6459691844203257,0.0001607548106800426
