n,# test_cases,ave_time(entire),ave_time(prepare)
1,22,0.004689760099757801,4.622231830250133e-05
2,22,0.0064343046058308,7.068514823913575e-05
3,22,0.010281091386621649,9.29924574765292e-05
4,22,0.02633082162250172,0.0001141656528819691
5,22,0.2315385097807104,0.0001471952958540483
6,22,2.548987592892213,0.0001613616943359375
