n,# test_cases,ave_time(entire),ave_time(prepare)
2,125,0.00803576889038086,9.390096664428711e-05
3,125,0.009062736511230468,0.00012060890197753905
4,125,0.011118472576141358,0.0001454465866088867
5,125,0.012218695735931397,0.00017223539352416992
6,125,0.014967392539978027,0.0001984086036682129
