n,# test_cases,ave_time(entire),ave_time(prepare)
2,500,0.030285323238372804,7.898998260498047e-05
3,1000,0.06408761148452759,0.00021176614761352538
4,2000,0.14399328842163087,0.000509017562866211
5,4000,0.3052950023651123,0.001196118450164795
6,8000,0.6811688577651978,0.002689667320251465
