n,# test_cases,ave_time(entire),ave_time(prepare)
1,81,0.012105907039877808,5.473163392808703e-05
2,81,0.013564937350190718,7.997486326429579e-05
3,81,0.015546795909787404,0.00010435846116807726
4,81,0.019517454983275614,0.00012529146524123202
5,81,0.033089391390482586,0.00014653617953076776
6,81,0.10072729911333249,0.00018709691954247747
