n,# test_cases,ave_time(entire),ave_time(prepare)
1,81,0.008686761944382278,6.246875833581995e-05
2,81,0.009685393763177189,9.320253207359785e-05
3,81,0.010685897903677858,0.00012009173263738185
4,81,0.012112072956414869,0.0001449674735834569
5,81,0.013125734123182886,0.0001696137734401373
6,81,0.01429769065645006,0.00019353113056700907
