n,# test_cases,ave_time(entire),ave_time(prepare)
2,125,0.007977261734008789,9.779815673828125e-05
3,125,0.008735649013519286,0.0001260308265686035
4,125,0.01016105146408081,0.0001487020492553711
5,125,0.010919065761566161,0.00017406997680664062
6,125,0.012744962120056153,0.00019937095642089844
