test_suite,mixed_pre_mode,# test_cases,# faults
T0,50,0.513
T1,50,0.641
T2,50,0.647
T3,50,0.651
T4,25,0.49800000000000005
T5,25,0.49800000000000005
T6,25,0.492
T7,25,0.502
