shots,ave_time,faults
8,0.025965057719837537,0.038636363636363635
16,0.02600076198577881,0.1431818181818182
24,0.027904473651539197,0.19772727272727272
32,0.028546572815288197,0.22045454545454546
40,0.0286992300640453,0.23863636363636362
48,0.03067744320089167,0.2409090909090909
56,0.031136517091230914,0.25
64,0.03200980533253063,0.2545454545454545
72,0.03253595937382091,0.27045454545454545
80,0.03210947080091996,0.26136363636363635
88,0.03409132957458496,0.2681818181818182
96,0.034338416836478494,0.2772727272727273
104,0.03586697361686013,0.275
112,0.036362860419533474,0.2727272727272727
120,0.036541132493452595,0.27045454545454545
128,0.03854497020894831,0.27045454545454545
136,0.038865854523398656,0.275
144,0.04080817916176536,0.275
152,0.04103540073741566,0.27045454545454545
160,0.0414331544529308,0.2772727272727273
168,0.04347043904391202,0.275
176,0.043567517670718106,0.2727272727272727
184,0.0452602819962935,0.2772727272727273
192,0.04583242047916759,0.275
200,0.04587668072093617,0.27954545454545454
208,0.047762547839771616,0.2772727272727273
216,0.04835132360458374,0.2772727272727273
224,0.05081619241020896,0.275
232,0.051516021381724966,0.27954545454545454
240,0.05221186226064508,0.275
248,0.05381833423267711,0.2727272727272727
256,0.05435651215639982,0.275
264,0.056228521737185386,0.2772727272727273
272,0.05674479549581354,0.275
280,0.05745245218276977,0.2772727272727273
288,0.05940885110334917,0.275
296,0.059669216112657034,0.28181818181818186
304,0.06159637516195123,0.275
312,0.06218015389008955,0.275
320,0.06269467093727805,0.2727272727272727
328,0.06458338499069213,0.275
336,0.06490398645401001,0.2772727272727273
344,0.06688181595368818,0.2772727272727273
352,0.0675439715385437,0.2727272727272727
360,0.06802615469152276,0.2727272727272727
368,0.06993171301755038,0.27954545454545454
376,0.07021792910315774,0.27954545454545454
384,0.07226966511119495,0.275
392,0.07258288751948963,0.28409090909090906
400,0.07326035282828591,0.275
408,0.07493028749119152,0.2772727272727273
416,0.07562258568677035,0.2772727272727273
424,0.07721511667424982,0.275
432,0.07807440432635221,0.2772727272727273
440,0.07861874211918224,0.27954545454545454
448,0.0803728385405107,0.275
456,0.08095738671042703,0.2727272727272727
464,0.08249775388024069,0.2727272727272727
472,0.08300629854202271,0.275
480,0.08380459221926603,0.2772727272727273
488,0.08548206307671287,0.2772727272727273
496,0.08636386827989058,0.27954545454545454
504,0.0879633903503418,0.2772727272727273
512,0.0888084736737338,0.2727272727272727
520,0.08918729587034746,0.28181818181818186
528,0.09108045968142423,0.2727272727272727
536,0.0914130915294994,0.275
544,0.09314742521806196,0.2772727272727273
552,0.09369914314963601,0.275
560,0.09450014396147295,0.27954545454545454
568,0.09603172107176347,0.2727272727272727
576,0.09693444533781573,0.28409090909090906
584,0.0984103961424394,0.2772727272727273
592,0.09888164780356667,0.27954545454545454
600,0.09997161410071634,0.2772727272727273
608,0.10135126764124089,0.28181818181818186
616,0.10212303074923428,0.27954545454545454
624,0.10378494262695312,0.28181818181818186
632,0.1066265182061629,0.2772727272727273
640,0.10542944452979348,0.275
648,0.10645594271746547,0.2772727272727273
656,0.1074732238596136,0.28409090909090906
664,0.10892171751369129,0.27954545454545454
672,0.10955965952439742,0.2772727272727273
680,0.11057489243420689,0.2772727272727273
688,0.11189965876665982,0.28409090909090906
696,0.11274328990416094,0.27954545454545454
704,0.11419350342317061,0.2772727272727273
712,0.1149343197995966,0.27954545454545454
720,0.11566124721006914,0.275
728,0.1173526482148604,0.275
736,0.11784394979476928,0.275
744,0.11927424344149502,0.28181818181818186
752,0.12006825642152266,0.28181818181818186
760,0.12113344127481633,0.2772727272727273
768,0.12224891727620905,0.275
776,0.12298664396459406,0.275
784,0.12444942756132646,0.28181818181818186
792,0.1256477876143022,0.27954545454545454
800,0.12635845162651754,0.275
808,0.12754591811787,0.27954545454545454
816,0.1285193627530878,0.2772727272727273
824,0.1297341682694175,0.2727272727272727
832,0.1305473045869307,0.275
840,0.13171423782001843,0.2727272727272727
848,0.1325568058274009,0.275
856,0.1340322949669578,0.2727272727272727
864,0.13513910878788343,0.28181818181818186
872,0.13602891185066918,0.28409090909090906
880,0.13664384863593362,0.275
888,0.13815581039948896,0.275
896,0.1389067899097096,0.2727272727272727
904,0.1406723986972462,0.275
912,0.14119348851117222,0.28181818181818186
920,0.1421423456885598,0.2727272727272727
928,0.14347655014558272,0.2772727272727273
936,0.14401648261330344,0.2727272727272727
944,0.14540754990144208,0.275
952,0.1466888720338995,0.275
960,0.14754054437984118,0.2772727272727273
968,0.14811334935101597,0.27954545454545454
976,0.1498174027963118,0.275
984,0.15045786879279396,0.2727272727272727
992,0.15157462358474733,0.28181818181818186
1000,0.15260598334399136,0.275
1008,0.15352612300352617,0.275
1016,0.15474740158427844,0.275
1024,0.15630636215209961,0.28181818181818186
