test_suite,mixed_pre_mode,# test_cases,# faults
T0,10,0.32999999999999996
T1,10,0.41
T2,10,0.41
T3,10,0.41
T4,5,0.42000000000000004
T5,5,0.42000000000000004
T6,5,0.44000000000000006
T7,5,0.41
