n,# test_cases,ave_time(entire),ave_time(prepare)
2,125,0.00788944673538208,9.444780349731444e-05
3,125,0.00862368688583374,0.00012107563018798828
4,125,0.010088703632354737,0.00014839324951171877
5,125,0.011049703216552733,0.00017500877380371093
6,125,0.012970532417297365,0.00020283212661743167
