n,# test_cases,ave_time(entire),ave_time(prepare)
2,125,0.01069166898727417,7.831926345825195e-05
3,125,0.013739046192169188,0.00010189476013183593
4,125,0.025230455207824708,0.00012724876403808594
5,125,0.06702720460891723,0.00016396121978759767
6,125,0.2609449630737305,0.0002047724723815918
