n,# test_cases,ave_time(entire),ave_time(prepare)
2,500,0.02947367477416992,7.548065185546875e-05
3,1000,0.06281344299316406,0.0002050149917602539
4,2000,0.142545205783844,0.0005052525520324707
5,4000,0.30719981088638304,0.0011909449577331543
6,8000,0.6912018777847291,0.002724417304992676
