n,# test_cases,ave_time(entire),ave_time(prepare)
2,125,0.008034199905395507,9.48965072631836e-05
3,125,0.009069500637054443,0.0001236393928527832
4,125,0.011160231685638428,0.0001488727569580078
5,125,0.012273152351379395,0.00017356691360473632
6,125,0.015125702381134032,0.00019487028121948242
