n,# test_cases,ave_time(entire),ave_time(prepare)
2,125,0.010438991069793702,7.844066619873047e-05
3,125,0.012897807216644287,0.00010058650970458986
4,125,0.022784312534332277,0.00012523193359375
5,125,0.060381827926635746,0.00016293935775756835
6,125,0.22730303468704224,0.00020526342391967773
