n,# test_cases,ave_time(entire),ave_time(prepare)
2,500,0.030516528606414794,7.714967727661133e-05
3,1000,0.06672969522476196,0.00020970840454101564
4,2000,0.16209395637512208,0.0005205096244812012
5,4000,0.3495120687484741,0.0012061238288879395
6,8000,0.8068510914802551,0.0027006399154663086
