n,# test_cases,ave_time(entire),ave_time(prepare)
2,125,0.010481093502044677,7.904253005981446e-05
3,125,0.013051317596435547,0.0001017807960510254
4,125,0.02318805875778198,0.0001252861976623535
5,125,0.060402487087249754,0.00016367530822753907
6,125,0.22706641178131104,0.00020814924240112305
