n,# test_cases,ave_time(entire),ave_time(prepare)
1,22,0.004650709845803001,6.18268143046986e-05
2,22,0.0056702250784093685,9.295506910844283e-05
3,22,0.007507935979149559,0.0001189280639995228
4,22,0.009403819929469715,0.00014552961696277965
5,22,0.014625740051269532,0.0001875606450167569
6,22,0.017572420835494994,0.0002151808955452659
