n,# test_cases,ave_time(entire),ave_time(prepare)
1,22,0.004752766002308239,6.350007924166592e-05
2,22,0.005769237605008212,9.408105503429066e-05
3,22,0.007659137790853326,0.00012119520794261587
4,22,0.009604160352186723,0.00014774690974842417
5,22,0.014602495865388351,0.000188644907691262
6,22,0.017622727155685424,0.00021529468623074618
