n,# test_cases,ave_time(entire),ave_time(prepare)
1,44,0.008737657828764482,2.1338462829589844e-05
2,88,0.02057849114591425,7.361661304127086e-05
3,176,0.05533825321630999,0.0002008085901086981
4,352,0.13839346820657902,0.0004903121428056197
5,704,0.3394734967838634,0.0011546958576549183
6,1408,0.8051502319899472,0.0026284423741427332
