n,# test_cases,ave_time(entire),ave_time(prepare)
1,22,0.004856120998209173,6.438710472800515e-05
2,22,0.00577655705538663,9.645331989635121e-05
3,22,0.0076382317326285625,0.00012282837520946157
4,22,0.009577258066697554,0.00014896880496631968
5,22,0.014565960385582662,0.00018762079152193938
6,22,0.018158125335519963,0.0002162304791537198
