n,# test_cases,ave_time(entire),ave_time(prepare)
1,22,0.005252864144065164,4.716569727117365e-05
2,22,0.006540403040972623,7.04413110559637e-05
3,22,0.01040062741799788,9.222084825689143e-05
4,22,0.026639581268483942,0.00011222741820595482
5,22,0.23274784467437049,0.00014686855402859774
6,22,2.606336020339619,0.00016210891983725807
