n,# test_cases,ave_time(entire),ave_time(prepare)
1,22,0.004681288654153997,6.17672096599232e-05
2,22,0.005872331424192949,9.29182226007635e-05
3,22,0.007784045284444635,0.00012204755436290395
4,22,0.009672548554160377,0.00014551173556934702
5,22,0.01491315798325972,0.00018741976131092416
6,22,0.018143178116191518,0.00021630308844826436
