n,# test_cases,ave_time(entire),ave_time(prepare)
1,10,0.012422552108764648,0.00011504173278808593
2,20,0.027944724559783935,0.00027606725692749025
3,40,0.059987709522247315,0.0006431007385253905
4,80,0.1537693929672241,0.0014492559432983398
5,160,0.348566358089447,0.0031360077857971193
6,320,1.5766171050071716,0.007346289157867432
