n,# test_cases,ave_time(entire),ave_time(prepare)
1,10,0.011232712268829345,0.00011577844619750977
2,20,0.0258120059967041,0.0002788400650024414
3,40,0.05344038963317871,0.0006401753425598145
4,80,0.14194337368011473,0.001459190845489502
5,160,0.320698230266571,0.003147199153900147
6,320,1.4751624250411988,0.007278652191162109
