n,# test_cases,ave_time(entire),ave_time(prepare)
1,5,0.006388063430786133,6.432533264160157e-05
2,5,0.007696340084075928,9.658575057983399e-05
3,5,0.008385062217712402,0.00012338638305664062
4,5,0.011628918647766114,0.00014972686767578125
5,5,0.017039890289306643,0.00018778562545776367
6,5,0.10726045608520507,0.00024149179458618164
