n,# test_cases,ave_time(entire),ave_time(prepare)
1,5,0.006890416145324707,6.341695785522461e-05
2,5,0.008141896724700929,9.543895721435547e-05
3,5,0.009057381153106689,0.00012172698974609376
4,5,0.012245385646820069,0.00014513731002807617
5,5,0.016608777046203612,0.00018767595291137694
6,5,0.11020637989044188,0.0002395486831665039
