shots,ave_time,faults
8,0.008283059120178222,0.028000000000000004
16,0.008173900127410889,0.034
24,0.008181153774261474,0.046
32,0.008187556743621826,0.072
40,0.008215714454650878,0.052000000000000005
48,0.008390421867370604,0.06
56,0.008471997737884523,0.018
64,0.00849608850479126,0.026000000000000002
72,0.008487696647644042,0.044
80,0.008503186225891112,0.032
88,0.008514690876007081,0.057999999999999996
96,0.008512712001800538,0.052000000000000005
104,0.008507954597473144,0.044
112,0.008544190883636475,0.05
120,0.00855885124206543,0.044
128,0.008526198387145996,0.054000000000000006
136,0.008362598896026611,0.04
144,0.008377987384796143,0.054000000000000006
152,0.008404259681701661,0.046
160,0.00842036008834839,0.036
168,0.008413631916046143,0.044
176,0.008413196563720703,0.032
184,0.008444096088409424,0.066
192,0.008468509674072266,0.03
200,0.00848657464981079,0.046
208,0.008470597267150878,0.038
216,0.008479060173034668,0.048
224,0.008499561309814453,0.06
232,0.008514617443084717,0.024
240,0.008509033203124999,0.044
248,0.008540712356567382,0.04
256,0.00856305456161499,0.05
264,0.008587927341461183,0.044
272,0.008586680889129639,0.054000000000000006
280,0.00879458522796631,0.044
288,0.008943671703338624,0.054000000000000006
296,0.008954273700714112,0.04
304,0.008955990314483643,0.041999999999999996
312,0.008927011489868164,0.046
320,0.008953617572784425,0.04
328,0.008922391891479493,0.03
336,0.008911672592163087,0.054000000000000006
344,0.008935365676879883,0.036
352,0.008950578689575195,0.036
360,0.00901985740661621,0.022
368,0.009024413108825683,0.05600000000000001
376,0.009048668384552,0.03
384,0.008875085830688478,0.041999999999999996
392,0.008799070835113526,0.04
400,0.008836512088775634,0.036
408,0.008818503379821778,0.03
416,0.008860177993774414,0.04
424,0.008841701030731201,0.046
432,0.008867519855499268,0.048
440,0.008876620769500732,0.036
448,0.008869213581085205,0.034
456,0.00886042594909668,0.057999999999999996
464,0.00890750217437744,0.054000000000000006
472,0.008903508186340333,0.038
480,0.008921193599700927,0.032
488,0.008934523582458496,0.036
496,0.008955742835998535,0.057999999999999996
504,0.008984123706817627,0.046
512,0.008981390953063965,0.034
520,0.009013351917266845,0.024
528,0.008969252109527589,0.048
536,0.009017504692077637,0.062
544,0.00908333683013916,0.038
552,0.009087023258209228,0.041999999999999996
560,0.00909582233428955,0.062
568,0.009104507446289063,0.04
576,0.009123047828674315,0.05
584,0.009126026153564453,0.038
592,0.009149046897888185,0.044
600,0.009114034175872802,0.066
608,0.009124765396118164,0.024
616,0.009155453681945801,0.062
624,0.009152830123901367,0.048
632,0.009215828418731689,0.054000000000000006
640,0.009220757961273193,0.041999999999999996
648,0.009206348896026612,0.04
656,0.009202027797698974,0.041999999999999996
664,0.009189395427703858,0.041999999999999996
672,0.009238375186920165,0.034
680,0.009252885818481445,0.038
688,0.00925823211669922,0.02
696,0.009273041248321533,0.041999999999999996
704,0.009301163196563721,0.041999999999999996
712,0.009290494918823241,0.052000000000000005
720,0.009393908500671387,0.046
728,0.009352032661437987,0.046
736,0.009367615222930909,0.048
744,0.009365217208862305,0.036
752,0.009365197181701661,0.036
760,0.009382330894470214,0.041999999999999996
768,0.009412218570709228,0.041999999999999996
776,0.009412115573883056,0.041999999999999996
784,0.00941204309463501,0.05
792,0.00942719030380249,0.041999999999999996
800,0.009442442893981934,0.048
808,0.009432559490203857,0.054000000000000006
816,0.009441020488739012,0.032
824,0.009495270729064942,0.048
832,0.00950984525680542,0.05
840,0.009515679836273192,0.057999999999999996
848,0.00950467348098755,0.066
856,0.00952486228942871,0.032
864,0.009542410373687745,0.054000000000000006
872,0.00956338357925415,0.032
880,0.009550139904022217,0.054000000000000006
888,0.009578310966491699,0.048
896,0.009598258972167968,0.04
904,0.009613301277160645,0.044
912,0.009626301288604738,0.041999999999999996
920,0.00963005304336548,0.041999999999999996
928,0.009666526794433594,0.036
936,0.009680680274963379,0.041999999999999996
944,0.009692233562469482,0.054000000000000006
952,0.009685141563415527,0.041999999999999996
960,0.009744543552398682,0.044
968,0.009773895740509034,0.06
976,0.009729063987731934,0.028000000000000004
984,0.009738955497741699,0.04
992,0.009750055313110352,0.036
1000,0.009763361930847168,0.05600000000000001
1008,0.00978299045562744,0.04
1016,0.009769168376922608,0.044
1024,0.00979311513900757,0.048
