shots,ave_time,faults
8,0.019918747425079344,0.020999999999999998
16,0.019332305908203125,0.041999999999999996
24,0.019450576782226562,0.061
32,0.01952505350112915,0.04
40,0.019673668384552,0.040999999999999995
48,0.019903787612915037,0.039
56,0.019919286251068116,0.049
64,0.01989569664001465,0.040999999999999995
72,0.019914127349853518,0.054000000000000006
80,0.019956526756286622,0.037
88,0.020274000167846678,0.040999999999999995
96,0.020325066566467286,0.046
104,0.020511460304260255,0.039
112,0.020451440334320066,0.053000000000000005
120,0.020493929862976074,0.04
128,0.020798264980316162,0.046
136,0.020746636867523194,0.044
144,0.020951278686523436,0.05
152,0.0208602180480957,0.033
160,0.02104526138305664,0.056999999999999995
168,0.021189749240875244,0.045
176,0.02128522825241089,0.043
184,0.02137383604049683,0.043
192,0.021536746501922607,0.043
200,0.02153065299987793,0.041999999999999996
208,0.021754602909088136,0.048
216,0.021718271732330322,0.047
224,0.021966440200805664,0.046
232,0.02188305950164795,0.038
240,0.021772730827331544,0.045
248,0.022129281044006348,0.052000000000000005
256,0.02219746971130371,0.05
264,0.022389691352844236,0.039
272,0.02233097457885742,0.048
280,0.022452051639556887,0.044
288,0.022626831054687498,0.033
296,0.022698959827423097,0.051000000000000004
304,0.022866796493530274,0.04
312,0.022861640453338623,0.040999999999999995
320,0.02291068744659424,0.040999999999999995
328,0.023149825096130373,0.039
336,0.02315349006652832,0.041999999999999996
344,0.023234399318695066,0.046
352,0.023347846984863283,0.049
360,0.02343788433074951,0.038
368,0.023599017143249513,0.041999999999999996
376,0.02367406749725342,0.05500000000000001
384,0.023801703929901122,0.037
392,0.023731544494628908,0.040999999999999995
400,0.023915445804595946,0.047
408,0.02406461238861084,0.056999999999999995
416,0.0240189847946167,0.034999999999999996
424,0.02460397720336914,0.045
432,0.024951809406280518,0.045
440,0.024951302051544187,0.05500000000000001
448,0.024915036201477052,0.041999999999999996
456,0.025148388385772706,0.048
464,0.02536932039260864,0.049
472,0.025555193901062014,0.045
480,0.02580292320251465,0.048
488,0.026238389015197754,0.040999999999999995
496,0.02591550302505493,0.036
504,0.026072427272796635,0.043
512,0.025963956356048583,0.028999999999999998
520,0.02592965364456177,0.047
528,0.026650562286376956,0.033
536,0.026267839908599856,0.046
544,0.02625781154632568,0.040999999999999995
552,0.0268738694190979,0.047
560,0.026298454761505125,0.044
568,0.02674027967453003,0.043
576,0.026506375789642333,0.049
584,0.026953778743743894,0.054000000000000006
592,0.026923830032348633,0.043
600,0.02698929214477539,0.039
608,0.027083914279937744,0.044
616,0.02712306308746338,0.04
624,0.02716897773742676,0.051000000000000004
632,0.027268678665161132,0.046
640,0.027292466163635253,0.046
648,0.027386252880096433,0.040999999999999995
656,0.027410474777221677,0.051000000000000004
664,0.027932376861572267,0.047
672,0.027723023891448973,0.047
680,0.027663272380828857,0.04
688,0.02788300657272339,0.039
696,0.027923453330993653,0.05
704,0.028038351058959958,0.044
712,0.02814683246612549,0.062
720,0.028202754020690918,0.051000000000000004
728,0.028345630168914792,0.034
736,0.02843269681930542,0.034999999999999996
744,0.028469658851623537,0.05
752,0.028687784671783446,0.039
760,0.028562576770782472,0.032
768,0.028663911342620852,0.044
776,0.028948105812072755,0.046
784,0.02911364459991455,0.045
792,0.029048179149627686,0.039
800,0.02926442527770996,0.05500000000000001
808,0.02934038019180298,0.05
816,0.0293370213508606,0.038
824,0.02949415731430054,0.052000000000000005
832,0.029631350994110107,0.049
840,0.029535635948181156,0.038
848,0.029558348178863526,0.034999999999999996
856,0.029706802845001223,0.049
864,0.02986244487762451,0.045
872,0.029897626876831056,0.049
880,0.030036662578582764,0.038
888,0.03033298921585083,0.034
896,0.030243217945098877,0.038
904,0.030492478370666504,0.038
912,0.030445525169372555,0.049
920,0.030426528453826908,0.05
928,0.03084761667251587,0.052000000000000005
936,0.030938041687011718,0.046
944,0.031035293102264404,0.044
952,0.0310194673538208,0.043
960,0.031094828605651853,0.051000000000000004
968,0.031289986610412594,0.038
976,0.03135380935668945,0.04
984,0.03126270580291748,0.051000000000000004
992,0.03165537452697754,0.04
1000,0.03166829299926758,0.05
1008,0.0320257511138916,0.041999999999999996
1016,0.03187706470489502,0.043
1024,0.03197784948348999,0.038
