shots,ave_time,faults
8,0.01374469670382413,0.03636363636363636
16,0.01350277608091181,0.11363636363636365
24,0.013886347683993253,0.1568181818181818
32,0.013764029199426825,0.21363636363636362
40,0.013851894573731857,0.23863636363636362
48,0.01347727342085405,0.2545454545454545
56,0.013977290825410323,0.2636363636363636
64,0.014844595302234998,0.2727272727272727
72,0.01387096860192039,0.2636363636363636
80,0.013670807534998114,0.27954545454545454
88,0.014170461893081665,0.28181818181818186
96,0.014136398380452936,0.2772727272727273
104,0.013627285848964343,0.28181818181818186
112,0.014234029704874213,0.2727272727272727
120,0.014084111018614334,0.27954545454545454
128,0.01373865766958757,0.28409090909090906
136,0.014675052057613025,0.2863636363636364
144,0.014113583348014139,0.27954545454545454
152,0.014553641189228406,0.28181818181818186
160,0.0142406474460255,0.28409090909090906
168,0.014958052201704545,0.27954545454545454
176,0.014004659652709962,0.2863636363636364
184,0.013652104139328002,0.2909090909090909
192,0.013961342789910056,0.28181818181818186
200,0.014081662893295288,0.27954545454545454
208,0.014000232111323962,0.28863636363636364
216,0.013984899629246105,0.27954545454545454
224,0.013865073160691696,0.2863636363636364
232,0.013922979614951394,0.28181818181818186
240,0.013959879224950617,0.28181818181818186
248,0.014258018406954679,0.27954545454545454
256,0.013968206535686145,0.27954545454545454
264,0.014396834915334528,0.28181818181818186
272,0.014146320928226819,0.28409090909090906
280,0.013945463570681485,0.2863636363636364
288,0.014397749575701627,0.2772727272727273
296,0.014115884629162875,0.28181818181818186
304,0.014215787974270908,0.2772727272727273
312,0.014061550660566849,0.27954545454545454
320,0.014354509115219117,0.2772727272727273
328,0.014140944047407669,0.28181818181818186
336,0.01441136815331199,0.28863636363636364
344,0.014208049665797839,0.28409090909090906
352,0.01446689096364108,0.28863636363636364
360,0.014559115063060412,0.27954545454545454
368,0.014313712445172396,0.2772727272727273
376,0.014611301097002895,0.2863636363636364
384,0.014079901846972378,0.275
392,0.014242816513234918,0.28409090909090906
400,0.014195460081100463,0.2909090909090909
408,0.014552356438203292,0.27954545454545454
416,0.014306808601726183,0.27954545454545454
424,0.01418143077330156,0.28863636363636364
432,0.01426628123630177,0.27954545454545454
440,0.014454701813784512,0.2772727272727273
448,0.01446575034748424,0.2863636363636364
456,0.014543521404266357,0.27954545454545454
464,0.014289845119823109,0.28181818181818186
472,0.014431078867478806,0.28409090909090906
480,0.014364602349021219,0.27954545454545454
488,0.014493714137510818,0.275
496,0.014513649723746561,0.28181818181818186
504,0.0143334144895727,0.28181818181818186
512,0.014439269087531351,0.28181818181818186
520,0.014507066119800915,0.28409090909090906
528,0.014513571153987537,0.28181818181818186
536,0.014319633353840223,0.27954545454545454
544,0.014459794759750367,0.28409090909090906
552,0.01445344090461731,0.28409090909090906
560,0.014464756033637307,0.28181818181818186
568,0.014431775699962268,0.28409090909090906
576,0.01448406306180087,0.27954545454545454
584,0.01453915455124595,0.27954545454545454
592,0.01431314078244296,0.2909090909090909
600,0.014345468716187911,0.28409090909090906
608,0.014622459628365257,0.2772727272727273
616,0.014493476260792126,0.2772727272727273
624,0.014396438815376975,0.275
632,0.014453540606932205,0.2772727272727273
640,0.014405627142299305,0.28181818181818186
648,0.014480747417970138,0.2909090909090909
656,0.014802265167236327,0.28181818181818186
664,0.014818172021345657,0.27954545454545454
672,0.014484099366448141,0.2727272727272727
680,0.014489807865836405,0.27954545454545454
688,0.014395212043415418,0.2863636363636364
696,0.014515167474746704,0.28863636363636364
704,0.014529379389502786,0.27954545454545454
712,0.014693259109150281,0.2772727272727273
720,0.014829513159665195,0.2772727272727273
728,0.014686424081975763,0.28409090909090906
736,0.01487953554500233,0.27954545454545454
744,0.014422941749746149,0.28409090909090906
752,0.0146020076491616,0.275
760,0.014556866884231568,0.2772727272727273
768,0.014954535527662797,0.275
776,0.01499776623465798,0.2772727272727273
784,0.014929485862905328,0.28181818181818186
792,0.015125036239624023,0.28181818181818186
800,0.015045812996951017,0.275
808,0.014801861481233077,0.28409090909090906
816,0.014937568794597279,0.28181818181818186
824,0.014457892287861217,0.2772727272727273
832,0.014925007386641067,0.29318181818181815
840,0.01506137576970187,0.27954545454545454
848,0.014907235449010675,0.275
856,0.014972535588524558,0.275
864,0.014929361776872116,0.28409090909090906
872,0.015034082260998814,0.2772727272727273
880,0.015361404960805718,0.28181818181818186
888,0.01515219807624817,0.27954545454545454
896,0.015049219673330134,0.28181818181818186
904,0.015138668363744561,0.27954545454545454
912,0.015050761808048596,0.28409090909090906
920,0.015284141085364602,0.2772727272727273
928,0.015185565840114245,0.275
936,0.015409904176538642,0.28181818181818186
944,0.01489935192194852,0.2772727272727273
952,0.015743830529126254,0.28409090909090906
960,0.01525453274900263,0.28181818181818186
968,0.01596140428022905,0.28181818181818186
976,0.01515226580879905,0.2863636363636364
984,0.015306731787594882,0.27954545454545454
992,0.01578873721036044,0.28409090909090906
1000,0.015172639760104092,0.2727272727272727
1008,0.016166030818765813,0.27954545454545454
1016,0.015284050052816217,0.2863636363636364
1024,0.016186341914263637,0.28181818181818186
